Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDF16,7.3,0.8478094246395711,Frozen Foods,149.8076,OUT013,1987,2808.3444,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
NCR18,15.85,1.000265964421799,Household,42.5112,OUT049,1999,852.2239999999998,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
DRD01,12.1,0.997193538753661,Soft Drinks,56.5614,OUT035,2004,828.921,9,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FDS15,9.195,0.8997285920873918,Meat,107.6596,OUT045,2002,323.5788,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDT19,7.59,0.9987719845980596,Fruits and Vegetables,174.708,OUT013,1987,2942.836,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDE59,12.15,0.8969112053484839,Starchy Foods,34.5532,OUT013,1987,359.532,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDE04,19.75,1.50331189659309,Frozen Foods,179.766,OUT010,1998,719.064,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCV17,18.85,0.9980588381707445,Health and Hygiene,130.2626,OUT035,2004,2360.9268,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
FDC17,12.15,0.9983946470730282,Frozen Foods,211.2928,OUT013,1987,2735.1064,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDI45,13.1,0.9980583926956925,Fruits and Vegetables,174.2054,OUT035,2004,3677.2134,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDZ33,10.195,0.9123786765794083,Snack Foods,146.7076,OUT027,1985,3842.9976,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDJ56,8.985,1.5211029723911027,Fruits and Vegetables,100.77,OUT019,1985,199.74,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDN25,7.895,0.8680146366297521,Breakfast,58.5588,OUT013,1987,171.7764,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDC10,9.8,1.5216891816906157,Snack Foods,118.9098,OUT019,1985,120.5098,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDQ22,16.75,1.001975477176088,Snack Foods,38.9822,OUT049,1999,628.5152,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
NCR54,16.35,0.8333333333333334,Household,198.211,OUT035,2004,2946.165,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
DRK11,8.21,0.8933896935601285,Hard Drinks,149.5392,OUT035,2004,1789.6704,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
DRI37,15.85,0.9032521330735892,Soft Drinks,58.3904,OUT017,2007,468.7232,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
FDX37,16.2,0.9074834486706762,Canned,100.47,OUT049,1999,1597.92,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDF05,17.5,0.9990697423926643,Frozen Foods,264.491,OUT046,1997,3681.874,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDW36,11.15,1.4752269612769424,Baking Goods,107.4622,OUT019,1985,317.5866,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDI04,13.65,0.9029258400342142,Frozen Foods,198.1426,OUT035,2004,1977.426,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDB04,11.35,0.9047433637286322,Dairy,88.9856,OUT045,2002,1230.3984,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDU38,10.8,0.8307568232071815,Dairy,191.1504,OUT035,2004,4410.2592,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDY28,7.47,0.9446373289359464,Frozen Foods,211.8218,OUT013,1987,1496.0526,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDP20,19.85,0.9986843747863622,Fruits and Vegetables,126.402,OUT046,1997,1012.016,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDC29,8.39,1.0048782207497677,Frozen Foods,113.6176,OUT017,2007,2862.94,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDR45,10.8,1.0650450010039925,Snack Foods,239.2222,OUT049,1999,6692.6216,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
NCC42,15.0,0.9993128172898967,Health and Hygiene,140.2838,OUT046,1997,1404.838,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
NCF42,17.35,0.8677297842438867,Household,176.7712,OUT017,2007,2812.3392,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
FDZ45,14.1,1.3513803922278627,Snack Foods,198.8084,OUT010,1998,992.042,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDB23,19.2,0.8986991622759578,Starchy Foods,226.6062,OUT017,2007,5191.2426,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDC41,15.6,0.8320335631355558,Frozen Foods,78.067,OUT049,1999,1148.505,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDA10,20.35,1.5644810369838595,Snack Foods,124.1072,OUT019,1985,245.0144,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
NCM26,20.5,0.8730750984581401,Others,154.134,OUT017,2007,2909.546,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
FDZ58,17.85,1.579979432843183,Snack Foods,122.3072,OUT019,1985,122.5072,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDW35,10.6,0.8868820957447777,Breads,41.4454,OUT035,2004,1468.089,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDX32,15.1,0.9053587753099961,Fruits and Vegetables,143.3786,OUT035,2004,1733.7432,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDK40,7.035,1.092709646309737,Frozen Foods,264.691,OUT018,2009,5785.802,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDD04,16.0,0.8926897993132235,Dairy,142.4154,OUT017,2007,1985.4156,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDP28,13.65,0.9210131658688381,Frozen Foods,262.6936,OUT046,1997,4175.8976,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
NCL42,18.85,0.997047787097199,Household,246.7144,OUT013,1987,6615.3888,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
DRB13,6.115,0.8801176194698643,Soft Drinks,190.353,OUT035,2004,569.259,9,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FDC33,8.96,1.00403377829692,Fruits and Vegetables,196.5768,OUT018,2009,2759.0752,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDO58,19.6,0.9998501560609401,Snack Foods,165.9526,OUT035,2004,2631.2416,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDE34,9.195,1.5023087917058027,Snack Foods,182.2634,OUT010,1998,363.5268,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCE19,8.97,0.9033901781963537,Household,52.7956,OUT046,1997,1037.3164,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
NCJ18,12.35,1.5272819696229667,Household,117.1124,OUT010,1998,355.5372,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDF52,9.3,0.8606194421298116,Frozen Foods,183.9292,OUT049,1999,3283.7256,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDY04,17.7,0.9984328892275133,Frozen Foods,162.421,OUT035,2004,1468.089,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
DRF49,7.27,0.8891724941655551,Soft Drinks,111.9518,OUT049,1999,1138.518,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FDX27,20.7,1.4737766406215114,Dairy,92.8436,OUT010,1998,189.0872,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDV28,16.1,0.9172509840262522,Frozen Foods,32.8558,OUT013,1987,339.55800000000005,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDE33,19.35,1.4541719717475277,Fruits and Vegetables,78.8644,OUT019,1985,314.2576,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDQ37,20.75,0.8814219845862095,Breakfast,193.3478,OUT013,1987,6006.1818,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
NCG30,20.2,0.8890497166560731,Household,123.6046,OUT046,1997,2988.1104,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
NCH29,5.51,1.0458166388442678,Health and Hygiene,98.5726,OUT017,2007,1761.7068,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
FDV20,20.2,0.8888888888888888,Fruits and Vegetables,129.0678,OUT017,2007,3560.6984,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDG57,14.7,0.9247649872277783,Fruits and Vegetables,48.5034,OUT018,2009,874.8612,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDU60,20.0,0.816031408786689,Baking Goods,168.5132,OUT035,2004,2874.9244,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
NCH30,17.1,1.5364901837311922,Household,112.986,OUT010,1998,113.186,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCM29,11.5,1.525490825692982,Health and Hygiene,132.6626,OUT010,1998,262.3252,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDB12,11.15,1.0031492697276576,Baking Goods,104.4648,OUT018,2009,2181.1608,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDD53,16.2,0.7791733024267993,Frozen Foods,43.3454,OUT049,1999,503.3448,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDI44,16.1,1.0011701819742511,Fruits and Vegetables,76.0328,OUT049,1999,1853.5872,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDW56,7.68,0.8938222754563839,Fruits and Vegetables,191.2162,OUT027,1985,7504.2318,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDA01,15.0,0.9151091013912075,Canned,59.4904,OUT018,2009,644.4944,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDG47,12.8,0.8971198815528272,Starchy Foods,263.0252,OUT013,1987,2885.5772,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDT40,5.985,0.888888888888889,Frozen Foods,125.2678,OUT035,2004,1017.3424,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDU20,19.35,0.9025604930948655,Fruits and Vegetables,120.3098,OUT035,2004,2530.7058,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
NCP41,16.6,0.7399341981325922,Health and Hygiene,109.8596,OUT018,2009,1617.894,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
FDW36,11.15,0.8384873471205572,Baking Goods,106.2622,OUT027,1985,2328.9684,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDN31,11.5,1.000866496209355,Fruits and Vegetables,189.253,OUT049,1999,1328.271,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
NCU54,8.88,1.5031246469185484,Household,207.727,OUT010,1998,209.727,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDS01,11.6,0.9063618813719795,Canned,177.9686,OUT046,1997,1244.3802,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDA23,9.8,1.0054306252905911,Baking Goods,101.7016,OUT017,2007,1518.024,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDY08,9.395,0.8570500994299544,Fruits and Vegetables,139.1838,OUT045,2002,1685.8056,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDJ28,12.3,0.8696948774368172,Frozen Foods,193.3162,OUT046,1997,3078.6592,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
DRF36,16.1,0.8986598009862974,Soft Drinks,192.6846,OUT046,1997,2866.269,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FDH44,19.1,1.502768638674586,Fruits and Vegetables,147.5418,OUT010,1998,294.2836,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCY54,8.43,1.0024260704914132,Household,174.0422,OUT049,1999,2069.3064,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDR59,14.5,1.543171266779588,Breads,260.4594,OUT010,1998,1046.6376,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DRA59,8.27,0.8440869206671283,Soft Drinks,184.8924,OUT046,1997,4442.2176,16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FDS55,7.02,0.9222475240810724,Fruits and Vegetables,148.0734,OUT017,2007,1930.1542,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDZ28,20.0,0.8910616958638208,Frozen Foods,128.0678,OUT045,2002,1780.3492,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
DRG49,7.81,0.8819566145199222,Soft Drinks,246.0486,OUT045,2002,7086.1094,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
FDH21,10.395,1.45518124832821,Seafood,158.6604,OUT019,1985,316.9208,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
NCN19,13.1,0.8921792524564117,Others,189.853,OUT013,1987,3415.554,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
FDP25,15.2,0.8644012218917266,Canned,216.5824,OUT045,2002,5241.1776,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
DRH59,10.8,0.8415005715760012,Hard Drinks,74.738,OUT046,1997,1025.332,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FDH09,12.6,0.9989702655959162,Seafood,50.7982,OUT035,2004,473.3838,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
NCK54,12.15,1.3359673211771639,Household,115.015,OUT049,1999,2912.875,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDT21,7.42,1.0161489408292697,Snack Foods,248.9092,OUT045,2002,5976.2208,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDR12,12.6,1.5547279371598346,Baking Goods,172.4764,OUT019,1985,687.1056,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDS25,6.885,1.0042674138024505,Canned,111.4228,OUT017,2007,2984.1156,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
NCL05,19.6,0.9031362576205352,Health and Hygiene,42.177,OUT027,1985,1255.033,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
NCI30,20.25,0.8923572611800327,Household,246.446,OUT017,2007,3695.19,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
FDJ26,15.3,1.001813641873478,Canned,214.0218,OUT045,2002,1068.609,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDA56,9.21,1.0019739716347642,Fruits and Vegetables,122.4414,OUT049,1999,1583.9382,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDM33,15.6,0.8,Snack Foods,220.4798,OUT018,2009,661.1394,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDP04,15.35,1.0009914225524392,Frozen Foods,62.7168,OUT049,1999,958.752,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDR55,12.15,1.0011850026659637,Fruits and Vegetables,190.3872,OUT045,2002,2836.308,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
NCZ54,14.65,0.902520573563705,Household,164.0552,OUT027,1985,5523.4768,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
NCA53,11.395,0.8884040917987848,Health and Hygiene,50.3034,OUT049,1999,972.068,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDL20,17.1,0.8888888888888888,Fruits and Vegetables,111.9886,OUT046,1997,3002.0922,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDT26,18.85,0.9993737352809753,Dairy,119.044,OUT035,2004,1198.44,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
NCZ06,19.6,0.902471120352225,Household,251.9698,OUT046,1997,4566.0564,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
FDA04,11.3,1.004720896811356,Frozen Foods,258.1962,OUT017,2007,4402.9354,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDD29,12.150000000000002,0.9172786801350341,Frozen Foods,255.3698,OUT027,1985,4819.7262,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDS56,5.785,0.8982056207307955,Fruits and Vegetables,260.7252,OUT046,1997,6033.4796,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDT07,5.82,0.9242293556169479,Fruits and Vegetables,257.633,OUT013,1987,1537.9979999999996,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDT58,9.0,0.9018560081505079,Snack Foods,168.0816,OUT018,2009,2181.1608,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDJ10,5.095,0.9948602369847318,Snack Foods,139.1838,OUT027,1985,4916.933,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDN25,7.895,0.8685733077587935,Breakfast,59.2588,OUT035,2004,801.6232,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
DRC27,13.8,0.8990939613691197,Dairy,247.4802,OUT045,2002,1474.0812,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
FDA38,5.44,0.8424094624776564,Dairy,238.7538,OUT049,1999,3605.307,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDM56,16.7,0.8763057110815069,Fruits and Vegetables,109.8912,OUT013,1987,873.5296,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
NCI43,19.85,0.9985244107833136,Household,46.9376,OUT013,1987,575.2512,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
FDP36,10.395,1.1286410471509964,Baking Goods,49.0008,OUT017,2007,860.2136,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
DRK49,14.15,0.8749999999999998,Soft Drinks,40.5138,OUT019,1985,40.6138,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDW32,18.35,1.4539104776747895,Fruits and Vegetables,87.7882,OUT019,1985,515.3292,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
NCW18,15.1,1.0026348396393225,Household,237.9248,OUT049,1999,2133.2232,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDQ44,20.5,1.0023277748259245,Fruits and Vegetables,121.2756,OUT018,2009,2181.1608,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDL45,15.6,0.8999549286984309,Snack Foods,124.9704,OUT045,2002,2253.0672,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
DRB48,16.75,0.9174099070304579,Soft Drinks,39.9822,OUT035,2004,746.3618,9,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FDQ34,10.85,0.9055488701797472,Snack Foods,104.9622,OUT018,2009,1482.0708,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDH17,16.2,0.9072708001917985,Frozen Foods,98.6726,OUT017,2007,1272.3438,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDN08,7.72,1.49127374328306,Fruits and Vegetables,116.6466,OUT010,1998,117.8466,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDK10,5.785,0.998395823400817,Snack Foods,180.466,OUT013,1987,719.064,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDL39,16.1,0.9942591598829741,Dairy,181.6318,OUT027,1985,1263.0226,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDP25,15.2,0.862488644422963,Canned,216.3824,OUT035,2004,6114.7072,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDC05,13.1,0.9970451961165948,Frozen Foods,196.3768,OUT035,2004,2167.8448,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDA39,6.32,0.9252270526873074,Meat,41.0822,OUT013,1987,942.7728,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDZ10,17.85,0.8078929833833489,Snack Foods,124.902,OUT013,1987,1897.53,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDK08,9.195,0.8268743999532572,Fruits and Vegetables,101.2016,OUT027,1985,2631.2416,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
DRD24,13.85,0.9107704090111965,Soft Drinks,141.7154,OUT013,1987,2978.1234,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
DRG48,5.78,1.0035088442579685,Soft Drinks,147.3102,OUT018,2009,2332.9632,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDH52,9.42,1.4000677236324528,Frozen Foods,62.1194,OUT019,1985,123.8388,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDS25,6.885,1.0006440398261598,Canned,108.5228,OUT045,2002,1989.4104,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
NCH43,8.42,0.8871951396627454,Household,216.0192,OUT035,2004,2372.9112,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
DRK01,7.63,1.0030237330709384,Soft Drinks,94.6436,OUT017,2007,1607.2412,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
FDD59,10.5,1.0716849630196168,Starchy Foods,80.896,OUT017,2007,958.752,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDB27,7.575,1.5051332483369637,Dairy,197.7768,OUT010,1998,197.0768,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDO22,13.5,0.9152932471191849,Snack Foods,81.396,OUT013,1987,1198.44,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDD35,12.15,1.0432550343568294,Starchy Foods,120.244,OUT045,2002,2277.036,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDR01,5.405,0.9022674084943129,Canned,197.7742,OUT035,2004,796.2968,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
NCB31,6.235,1.5991236659831176,Household,262.291,OUT019,1985,525.982,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
FDC35,7.435,0.8989812040583396,Starchy Foods,208.7638,OUT046,1997,3105.957000000001,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDS23,4.635,0.8893843836978459,Breads,127.0994,OUT045,2002,2826.9868,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDC33,8.96,1.001988321272405,Fruits and Vegetables,197.7768,OUT045,2002,3153.2288,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
NCF18,18.35,0.8847676392362123,Household,191.9504,OUT018,2009,5369.0112,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
FDM36,11.65,0.9043712305418681,Baking Goods,173.5422,OUT049,1999,3448.844,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDJ53,10.5,1.000512015317632,Frozen Foods,121.3098,OUT049,1999,1446.1176,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
NCL17,7.39,1.001684334298646,Health and Hygiene,140.7812,OUT018,2009,1567.2932,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
FDW27,5.86,0.8841017876756668,Meat,154.5314,OUT027,1985,1396.1826,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDA32,14.0,0.8241031216141205,Fruits and Vegetables,215.7192,OUT046,1997,1078.596,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDA03,18.5,1.518268414420576,Dairy,145.8102,OUT010,1998,291.6204,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDW09,13.65,0.9136209262816736,Snack Foods,79.6302,OUT045,2002,554.6114,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDN09,14.15,0.8571428571428573,Snack Foods,244.1828,OUT045,2002,731.0484,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDM08,10.1,0.9217100492940484,Fruits and Vegetables,225.6088,OUT017,2007,4250.4672,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
